"latitude","longitude","acc"
"41.3970395","2.1655787","57"
"41.3934407","2.164679","57"
"41.3862431","2.119694","57"
"41.3970395","2.19167","57"
"41.3799452","2.1781745","57"
"41.3871428","2.1880712","57"
"41.3556533","2.1259919","57"
"41.3682491","2.1061985","57"
"41.4060365","2.1529829","57"
"41.3853434","2.1880712","57"
"41.3709482","2.1700772","57"
"41.3763464","2.1709769","57"
"41.4177326","2.1529829","57"
"41.4141338","2.2258586","57"
"41.3853434","2.1331895","57"
"41.3754467","2.1745757","57"
"41.3907416","2.1727763","56"
"41.4141338","2.1502838","56"
"41.3952401","2.2114634","56"
"41.4024377","2.1583811","56"
"41.3808449","2.119694","56"
"41.4069362","2.200667","56"
"41.3934407","2.1691775","56"
"41.3763464","2.1484844","56"
"41.3907416","2.2024664","56"
"41.3628509","2.1547823","56"
"41.4114347","2.2258586","56"
"41.3538539","2.1304904","56"
"41.3907416","2.1763751","56"
"41.3790455","2.1430862","56"
"41.3691488","2.1511835","56"
"41.3763464","2.19167","56"
"41.3682491","2.1025997","56"
"41.3772461","2.1754754","56"
"41.3781458","2.1844724","56"
"41.3862431","2.182673","55"
"41.3871428","2.1574814","55"
"41.3979392","2.2114634","55"
"41.3943404","2.1610802","55"
"41.4159332","2.1538826","55"
"41.3934407","2.1547823","55"
"41.3799452","2.1880712","55"
"41.3943404","2.164679","55"
"41.3727476","2.1547823","55"
"41.3610515","2.1538826","55"
"41.4042371","2.1907703","55"
"41.3862431","2.173676","55"
"41.3772461","2.1889709","55"
"41.3664497","2.155682","55"
"41.392541","2.1628796","55"
"41.3880425","2.1268916","54"
"41.3862431","2.1907703","54"
"41.3988389","2.1592808","54"
"41.3952401","2.1529829","54"
"41.3862431","2.1187943","54"
"41.4078359","2.2132628","54"
"41.383544","2.1961685","54"
"41.3853434","2.1709769","54"
"41.4087356","2.1799739","54"
"41.392541","2.1583811","54"
"41.4078359","2.1727763","54"
"41.3934407","2.2051655","53"
"41.3799452","2.1934694","53"
"41.3862431","2.1844724","53"
"41.4060365","2.1592808","53"
"41.4348269","2.1754754","53"
"41.3844437","2.1682778","53"
"41.3691488","2.1601805","53"
"41.4051368","2.1673781","53"
"41.3862431","2.1880712","53"
"41.3682491","2.146685","53"
"41.3673494","2.1655787","52"
"41.3952401","2.1394874","52"
"41.3880425","2.1817733","52"
"41.4339272","2.1907703","52"
"41.3736473","2.1574814","52"
"41.3871428","2.1781745","52"
"41.3961398","2.1574814","52"
"41.4024377","2.1871715","52"
"41.3943404","2.1592808","52"
"41.4069362","2.1745757","52"
"41.4078359","2.2114634","52"
"41.3880425","2.1979679","52"
"41.4051368","2.1394874","52"
"41.3988389","2.19167","51"
"41.3700485","2.1628796","51"
"41.3664497","2.1412868","51"
"41.36555","2.1529829","51"
"41.4123344","2.1655787","51"
"41.3898419","2.1952688","51"
"41.3862431","2.1835727","51"
"41.374547","2.1808736","51"
"41.3682491","2.1871715","51"
"41.3826443","2.1934694","51"
"41.3619512","2.1592808","51"
"41.3799452","2.1403871","51"
"41.3970395","2.1601805","51"
"41.410535","2.1682778","51"
"41.4141338","2.1907703","50"
"41.3844437","2.1862718","50"
"41.3736473","2.1889709","50"
"41.4024377","2.1358886","50"
"41.4123344","2.227658","50"
"41.4042371","2.1943691","50"
"41.3970395","2.1529829","50"
"41.3772461","2.1628796","50"
"41.3898419","2.155682","50"
"41.3673494","2.1529829","50"
"41.3826443","2.1178946","50"
"41.4240305","2.1583811","50"
"41.3763464","2.1898706","50"
"41.3889422","2.164679","50"
"41.3808449","2.1151955","50"
"41.419532","2.1331895","50"
"41.3781458","2.1655787","50"
"41.3781458","2.1898706","50"
"41.3664497","2.1574814","50"
"41.4024377","2.1592808","50"
"41.4114347","2.218661","50"
"41.3853434","2.1979679","50"
"41.3853434","2.128691","50"
"41.4168329","2.1538826","49"
"41.3727476","2.1745757","49"
"41.3871428","2.1772748","49"
"41.3871428","2.1610802","49"
"41.4177326","2.2204604","49"
"41.3781458","2.1727763","49"
"41.410535","2.1817733","49"
"41.3664497","2.1673781","49"
"41.4123344","2.1322898","49"
"41.4357266","2.1898706","49"
"41.3799452","2.1772748","49"
"41.3826443","2.1880712","48"
"41.3934407","2.1709769","48"
"41.4060365","2.1745757","48"
"41.3790455","2.1817733","48"
"41.4060365","2.1565817","48"
"41.3817446","2.1664784","48"
"41.410535","2.2249589","48"
"41.419532","2.1610802","48"
"41.3961398","2.1493841","48"
"41.3952401","2.1745757","48"
"41.4006383","2.1718766","48"
"41.4069362","2.1538826","48"
"41.3646503","2.1565817","48"
"41.3817446","2.1934694","48"
"41.4078359","2.1538826","48"
"41.3808449","2.1565817","48"
"41.3484557","2.0792075","47"
"41.3997386","2.1799739","47"
"41.3817446","2.164679","47"
"41.383544","2.1097973","47"
"41.4186323","2.2195607","47"
"41.3781458","2.1925697","47"
"41.3862431","2.1547823","47"
"41.3943404","2.1754754","47"
"41.4024377","2.1529829","47"
"41.3799452","2.1871715","47"
"41.3916413","2.1457853","47"
"41.3988389","2.2123631","47"
"41.3682491","2.1898706","47"
"41.3799452","2.1889709","47"
"41.3952401","2.1493841","47"
"41.3853434","2.1277913","47"
"41.3898419","2.1349889","47"
"41.3853434","2.1988676","47"
"41.4150335","2.1547823","47"
"41.3952401","2.2069649","47"
"41.3970395","2.1781745","47"
"41.3628509","2.1008003","46"
"41.4042371","2.1583811","46"
"41.4024377","2.1952688","46"
"41.4051368","2.1871715","46"
"41.3790455","2.1682778","46"
"41.3790455","2.1700772","46"
"41.3943404","2.1583811","46"
"41.4141338","2.1340892","46"
"41.3826443","2.0666117","46"
"41.3691488","2.1502838","46"
"41.3826443","2.1511835","46"
"41.3880425","2.1727763","46"
"41.4060365","2.1493841","46"
"41.3691488","2.1754754","46"
"41.3790455","2.1673781","46"
"41.4123344","2.2258586","46"
"41.4060365","2.182673","46"
"41.392541","2.1520832","45"
"41.4096353","2.2222598","45"
"41.3673494","2.1673781","45"
"41.374547","2.1709769","45"
"41.3988389","2.1709769","45"
"41.4024377","2.1673781","45"
"41.3979392","2.1880712","45"
"41.401538","2.1583811","45"
"41.3889422","2.182673","45"
"41.3907416","2.1772748","45"
"41.3880425","2.1160952","45"
"41.4240305","2.200667","45"
"41.3754467","2.1547823","45"
"41.3844437","2.1871715","45"
"41.3439572","2.1619799","45"
"41.3664497","2.1655787","45"
"41.3079692","2.1097973","44"
"41.3043704","2.0864051","44"
"41.36555","2.1439859","44"
"41.4006383","2.2150622","44"
"41.4096353","2.1052988","44"
"41.3781458","2.1790742","44"
"41.3898419","2.1124964","44"
"41.3826443","2.1637793","44"
"41.3826443","2.1799739","44"
"41.3754467","2.1682778","44"
"41.3943404","2.1655787","44"
"41.3709482","2.1637793","44"
"41.3961398","2.1565817","43"
"41.3799452","2.1655787","43"
"41.392541","2.1934694","43"
"41.3889422","2.1592808","43"
"41.3889422","2.1844724","43"
"41.3889422","2.2015667","43"
"41.3808449","2.1628796","43"
"41.3853434","2.1844724","43"
"41.3763464","2.1448856","42"
"41.3799452","2.1691775","42"
"41.4033374","2.1862718","42"
"41.3844437","2.1340892","42"
"41.3916413","2.1700772","42"
"41.4087356","2.1907703","42"
"41.4060365","2.1808736","42"
"41.3781458","2.1880712","42"
"41.3691488","2.1520832","42"
"41.4069362","2.2159619","42"
"41.3682491","2.1493841","42"
"41.3988389","2.200667","42"
"41.4123344","2.1547823","42"
"41.3871428","2.155682","41"
"41.3763464","2.1889709","41"
"41.3790455","2.1880712","41"
"41.410535","2.2258586","41"
"41.4024377","2.1943691","41"
"41.4024377","2.1601805","41"
"41.410535","2.182673","41"
"41.3808449","2.1871715","41"
"41.401538","2.1835727","41"
"41.410535","2.2150622","41"
"41.3718479","2.1745757","41"
"41.3880425","2.1808736","41"
"41.3817446","2.1628796","41"
"41.3610515","2.1655787","41"
"41.3790455","2.1232928","41"
"41.4033374","2.1529829","41"
"41.383544","2.1907703","41"
"41.3889422","2.1340892","41"
"41.3907416","2.1871715","40"
"41.3718479","2.1043991","40"
"41.3943404","2.1637793","40"
"41.3763464","2.1511835","40"
"41.3844437","2.1610802","40"
"41.3808449","2.1691775","40"
"41.4051368","2.1907703","40"
"41.3790455","2.1853721","40"
"41.3997386","2.19167","40"
"41.3970395","2.1790742","40"
"41.3862431","2.1952688","40"
"41.3799452","2.1547823","40"
"41.4060365","2.1925697","40"
"41.3934407","2.1439859","40"
"41.4231308","2.1934694","40"
"41.3700485","2.1538826","40"
"41.3790455","2.1637793","40"
"41.3952401","2.155682","40"
"41.3988389","2.1889709","40"
"41.3772461","2.1403871","40"
"41.4123344","2.1538826","40"
"41.4033374","2.1907703","40"
"41.374547","2.1781745","39"
"41.437526","2.2312568","39"
"41.3898419","2.119694","39"
"41.3763464","2.1700772","39"
"41.3871428","2.1790742","39"
"41.3961398","2.2087643","39"
"41.3808449","2.1862718","39"
"41.3043704","2.1070982","39"
"41.4168329","2.1142958","39"
"41.3826443","2.1952688","39"
"41.3529542","2.1304904","39"
"41.4060365","2.1790742","39"
"41.3979392","2.1997673","39"
"41.3880425","2.1502838","39"
"41.3718479","2.1808736","39"
"41.3898419","2.182673","38"
"41.3682491","2.1520832","38"
"41.3790455","2.1898706","38"
"41.4024377","2.1448856","38"
"41.3844437","2.1988676","38"
"41.3673494","2.164679","38"
"41.4069362","2.1970682","38"
"41.3916413","2.1313901","38"
"41.4213314","2.2330562","38"
"41.3808449","2.0459186","38"
"41.3772461","2.1727763","38"
"41.3916413","2.1511835","38"
"41.3781458","2.1448856","38"
"41.383544","2.1997673","38"
"41.401538","2.1457853","38"
"41.4150335","2.1367883","38"
"41.3871428","2.1835727","37"
"41.3700485","2.1880712","37"
"41.4384257","2.1880712","37"
"41.3934407","2.2060652","37"
"41.3889422","2.1898706","37"
"41.3880425","2.2015667","37"
"41.3997386","2.1601805","37"
"41.3871428","2.1295907","37"
"41.3853434","2.1664784","37"
"41.3673494","2.1538826","37"
"41.4330275","2.1907703","37"
"41.3772461","2.1475847","37"
"41.3862431","2.1961685","37"
"41.3889422","2.1493841","37"
"41.4051368","2.1754754","37"
"41.3889422","2.200667","37"
"41.4141338","2.1448856","37"
"41.392541","2.1457853","37"
"41.3583524","2.1034994","37"
"41.36555","2.1520832","37"
"41.3808449","2.1574814","37"
"41.3952401","2.2078646","37"
"41.3898419","2.1907703","37"
"41.3682491","2.1439859","37"
"41.3628509","2.1592808","37"
"41.3673494","2.1583811","37"
"41.4150335","2.2267583","36"
"41.3889422","2.119694","36"
"41.3988389","2.1583811","36"
"41.3871428","2.137688","36"
"41.4150335","2.1331895","36"
"41.3853434","2.1871715","36"
"41.3853434","2.1961685","36"
"41.3871428","2.1511835","36"
"41.374547","2.1017","36"
"41.4078359","2.1655787","36"
"41.3709482","2.1709769","36"
"41.3853434","2.0882045","36"
"41.3871428","2.1664784","36"
"41.4087356","2.1781745","36"
"41.3700485","2.1727763","36"
"41.3889422","2.1358886","36"
"41.3529542","2.0558153","36"
"41.3817446","2.1673781","36"
"41.3736473","2.1745757","36"
"41.3979392","2.1493841","35"
"41.3754467","2.1520832","35"
"41.3898419","2.1880712","35"
"41.3691488","2.1547823","35"
"41.3862431","2.1574814","35"
"41.4087356","2.1430862","35"
"41.36555","2.1664784","35"
"41.4132341","2.1475847","35"
"41.3871428","2.200667","35"
"41.3817446","2.1835727","35"
"41.3628509","2.092703","35"
"41.3682491","2.1682778","35"
"41.383544","2.1862718","35"
"41.3880425","2.1349889","35"
"41.4177326","2.1547823","35"
"41.4051368","2.1511835","35"
"41.311568","2.092703","35"
"41.3934407","2.1367883","35"
"41.3898419","2.2024664","35"
"41.3979392","2.164679","35"
"41.3052701","2.0765084","35"
"41.3997386","2.1214934","35"
"41.3970395","2.1718766","35"
"41.4069362","2.1583811","35"
"41.3790455","2.1799739","35"
"41.4051368","2.1547823","35"
"41.4033374","2.1142958","35"
"41.3790455","2.1358886","35"
"41.4159332","2.164679","35"
"41.3961398","2.1754754","35"
"41.4159332","2.1592808","35"
"41.3610515","2.1565817","34"
"41.3601518","2.1088976","34"
"41.3628509","2.1511835","34"
"41.3808449","2.1673781","34"
"41.3817446","2.1358886","34"
"41.3880425","2.1565817","34"
"41.3709482","2.083706","34"
"41.4159332","2.1925697","34"
"41.4177326","2.1583811","34"
"41.4114347","2.1493841","34"
"41.3880425","2.1115967","34"
"41.4132341","2.2195607","34"
"41.3727476","2.1178946","34"
"41.3709482","2.1421865","34"
"41.3844437","2.1061985","34"
"41.4042371","2.1484844","34"
"41.3772461","2.1601805","34"
"41.3817446","2.1880712","34"
"41.3718479","2.1547823","34"
"41.3547536","2.155682","34"
"41.3619512","2.1547823","34"
"41.4258299","2.1250922","34"
"41.392541","2.1790742","34"
"41.4366263","2.1907703","34"
"41.3880425","2.1277913","34"
"41.3754467","2.1862718","33"
"41.4141338","2.1547823","33"
"41.3619512","2.047718","33"
"41.3952401","2.1673781","33"
"41.4213314","2.218661","33"
"41.4123344","2.1529829","33"
"41.4042371","2.1565817","33"
"41.4042371","2.1574814","33"
"41.401538","2.1448856","33"
"41.3943404","2.1232928","33"
"41.4078359","2.2249589","33"
"41.3970395","2.1619799","33"
"41.3637506","2.1511835","33"
"41.3646503","2.1673781","33"
"41.4006383","2.1664784","33"
"41.3880425","2.1142958","33"
"41.3772461","2.1250922","33"
"41.4204317","2.1187943","33"
"41.401538","2.1628796","33"
"41.4024377","2.2150622","33"
"41.3907416","2.2384544","33"
"41.3880425","2.1628796","33"
"41.3790455","2.1889709","33"
"41.4069362","2.1637793","33"
"41.3736473","2.1169949","33"
"41.392541","2.1727763","32"
"41.3682491","2.1583811","32"
"41.3754467","2.1358886","32"
"41.4168329","2.1979679","32"
"41.3808449","2.1880712","32"
"41.4096353","2.1484844","32"
"41.3997386","2.1862718","32"
"41.3880425","2.1790742","32"
"41.3907416","2.1718766","32"
"41.4123344","2.1502838","32"
"41.4096353","2.1628796","32"
"41.3691488","2.1610802","32"
"41.3871428","2.1619799","32"
"41.3799452","2.1610802","32"
"41.3592521","2.1664784","32"
"41.3853434","2.1025997","32"
"41.4078359","2.2051655","32"
"41.4069362","2.1502838","32"
"41.3718479","2.1718766","32"
"41.3871428","2.1799739","32"
"41.3988389","2.1952688","32"
"41.3853434","2.1295907","32"
"41.401538","2.1547823","32"
"41.4177326","2.1142958","32"
"41.4006383","2.1610802","32"
"41.4096353","2.1871715","32"
"41.3880425","2.1592808","32"
"41.3952401","2.1682778","32"
"41.3718479","2.1817733","32"
"41.3700485","2.1493841","32"
"41.4132341","2.1304904","32"
"41.4006383","2.1709769","31"
"41.3799452","2.119694","31"
"41.3826443","2.164679","31"
"41.3880425","2.1547823","31"
"41.3880425","2.1763751","31"
"41.3700485","2.1592808","31"
"41.3754467","2.1313901","31"
"41.3754467","2.1727763","31"
"41.4150335","2.1745757","31"
"41.3889422","2.1295907","31"
"41.4069362","2.1493841","31"
"41.3790455","2.1304904","31"
"41.3952401","2.1664784","31"
"41.4006383","2.1592808","31"
"41.4024377","2.1997673","31"
"41.3727476","2.1781745","31"
"41.3934407","2.1610802","31"
"41.374547","2.1727763","31"
"41.4141338","2.2249589","31"
"41.3862431","2.1511835","31"
"41.4186323","2.1017","31"
"41.410535","2.155682","31"
"41.4096353","2.0738093","31"
"41.4042371","2.1835727","31"
"41.3862431","2.19167","31"
"41.3520545","2.155682","31"
"41.4087356","2.155682","30"
"41.3817446","2.1655787","30"
"41.3547536","2.1745757","30"
"41.3961398","2.1628796","30"
"41.4069362","2.1574814","30"
"41.3952401","2.1547823","30"
"41.3781458","2.1907703","30"
"41.338559","2.1277913","30"
"41.3799452","2.1349889","30"
"41.3493554","2.1142958","30"
"41.3997386","2.1277913","30"
"41.4024377","2.1889709","30"
"41.3772461","2.146685","30"
"41.4051368","2.1565817","30"
"41.3781458","2.1367883","30"
"41.3691488","2.1637793","30"
"41.4024377","2.1709769","30"
"41.3772461","2.1745757","30"
"41.3979392","2.1862718","30"
"41.3754467","2.1430862","30"
"41.3988389","2.1538826","30"
"41.3664497","2.1565817","30"
"41.4087356","2.1997673","30"
"41.3727476","2.1817733","30"
"41.401538","2.1961685","30"
"41.3934407","2.1835727","30"
"41.3061698","2.0873048","30"
"41.3727476","2.1799739","29"
"41.3898419","2.173676","29"
"41.374547","2.1538826","29"
"41.3727476","2.1367883","29"
"41.3781458","2.1421865","29"
"41.3988389","2.1430862","29"
"41.392541","2.1619799","29"
"41.3790455","2.1619799","29"
"41.374547","2.1349889","29"
"41.3736473","2.1547823","29"
"41.3907416","2.1583811","29"
"41.383544","2.1295907","29"
"41.3997386","2.1673781","29"
"41.3952401","2.1754754","29"
"41.4177326","2.1421865","29"
"41.3817446","2.1853721","29"
"41.3889422","2.1475847","29"
"41.3997386","2.1529829","29"
"41.3916413","2.1817733","29"
"41.3862431","2.1322898","29"
"41.3907416","2.1853721","29"
"41.3979392","2.2105637","29"
"41.4051368","2.1601805","29"
"41.3853434","2.1997673","29"
"41.3898419","2.1790742","29"
"41.4123344","2.1358886","29"
"41.3907416","2.1709769","29"
"41.3790455","2.182673","29"
"41.3772461","2.1808736","29"
"41.3862431","2.1178946","29"
"41.3736473","2.1151955","29"
"41.3907416","2.1799739","29"
"41.4006383","2.1970682","29"
"41.392541","2.1448856","29"
"41.3646503","2.1394874","29"
"41.4132341","2.1502838","29"
"41.3574527","2.1772748","29"
"41.374547","2.1025997","28"
"41.383544","2.1889709","28"
"41.3799452","2.1241925","28"
"41.3754467","2.1718766","28"
"41.3646503","2.1610802","28"
"41.3871428","2.1844724","28"
"41.3961398","2.1655787","28"
