"user_id","total_pictures"
"93008522@N00","2"
"14022866@N07","2"
"43369112@N03","2"
"45249452@N08","2"
"40394128@N00","2"
"55623112@N00","2"
"97889456@N00","2"
"27285796@N06","2"
"52187251@N03","2"
"40627674@N00","2"
"99639477@N00","2"
"35159181@N03","2"
"8180746@N04","2"
"51714910@N00","2"
"97089944@N00","2"
"49022038@N06","2"
"60345913@N03","2"
"62383242@N05","2"
"51135940@N00","2"
"63086353@N00","2"
"82967074@N00","2"
"29529678@N00","2"
"8737438@N07","2"
"7365676@N03","2"
"80126497@N00","2"
"39324626@N03","2"
"14904109@N00","2"
"30368352@N02","2"
"94617490@N03","2"
"51035681884@N01","2"
"55275304@N00","2"
"93017481@N00","2"
"8728229@N07","2"
"33533488@N05","2"
"37321535@N00","2"
"31769040@N03","2"
"9632948@N03","2"
"49479234@N00","2"
"61160543@N08","2"
"37745663@N00","2"
"35034346278@N01","2"
"98331667@N06","2"
"38768227@N07","2"
"27112611@N07","2"
"37814649@N05","2"
"48600101641@N01","2"
"37261605@N00","2"
"83221634@N00","2"
"55738177@N00","2"
"68585232@N00","2"
"47575175@N00","2"
"42971706@N05","2"
"70805295@N00","2"
"28336425@N08","2"
"11387750@N05","2"
"45972621@N00","2"
"94889623@N00","2"
"33956295@N04","2"
"27987883@N00","2"
"54895718@N04","2"
"12703255@N04","2"
"31509147@N00","2"
"46112255@N07","2"
"64632435@N00","2"
"13382424@N00","2"
"78347131@N05","2"
"55316732@N05","2"
"81497361@N00","2"
"23284059@N00","2"
"92355004@N07","2"
"59273825@N02","2"
"62108723@N03","2"
"26898687@N05","2"
"25631632@N05","2"
"39731077@N04","2"
"49083469@N04","2"
"17154674@N08","2"
"94029331@N00","2"
"28871914@N03","2"
"38459141@N07","2"
"52231465@N06","2"
"98771542@N00","2"
"36409044@N00","2"
"99870986@N02","2"
"58362005@N00","2"
"36750473@N04","2"
"11365924@N03","2"
"10048005@N06","2"
"35688365@N05","2"
"7355341@N07","2"
"95509895@N00","2"
"25975466@N04","2"
"94321013@N00","2"
"36381329@N00","2"
"7559885@N02","2"
"77882773@N03","2"
"109398757@N08","2"
"17319033@N00","2"
"88203471@N00","2"
"70825417@N00","2"
"22792259@N07","2"
"32670293@N06","2"
"26815571@N06","2"
"43013530@N05","2"
"64698192@N00","2"
"57721886@N03","2"
"33829482@N04","2"
"22126759@N00","2"
"55048160@N00","2"
"44207833@N00","2"
"27949329@N00","2"
"54854521@N00","2"
"85451010@N00","2"
"31394034@N03","2"
"63688505@N02","2"
"41577408@N00","2"
"25979189@N00","2"
"56196301@N00","2"
"31752098@N03","2"
"94106480@N04","2"
"27273464@N00","2"
"13362560@N03","2"
"41894194869@N01","2"
"23011384@N02","2"
"42725755@N07","2"
"61562997@N02","2"
"13721799@N07","2"
"23336697@N00","2"
"22559765@N00","2"
"80682902@N06","2"
"33810911@N07","2"
"70482287@N00","2"
"31731903@N02","2"
"79604966@N00","2"
"66521402@N00","2"
"30808508@N06","2"
"75513663@N03","2"
"7159769@N04","2"
"75166820@N00","2"
"66449966@N03","2"
"7214246@N08","2"
"8981978@N07","2"
"48812590@N00","2"
"74472711@N00","2"
"9156760@N04","2"
"27815982@N00","2"
"61291630@N08","2"
"54927121@N03","2"
"85159870@N00","2"
"14885299@N03","2"
"33783664@N00","2"
"12997724@N08","2"
"26503210@N00","2"
"72138060@N00","2"
"30545588@N02","2"
"90145457@N00","2"
"49185581@N02","2"
"45131446@N07","2"
"14844566@N04","2"
"57368361@N03","2"
"12498414@N00","2"
"22602880@N00","2"
"51153832@N00","2"
"64417251@N00","2"
"14691627@N03","2"
"11568049@N06","2"
"25859982@N07","2"
"34110097@N03","2"
"8497761@N02","2"
"70583656@N00","2"
"62489501@N07","2"
"95011179@N08","2"
"8387222@N07","2"
"29695728@N05","2"
"74449165@N00","2"
"42874091@N06","2"
"10242548@N06","2"
"33207572@N00","2"
"97877859@N03","2"
"64608137@N00","2"
"25607139@N05","2"
"21977675@N03","2"
"26143993@N06","2"
"22076173@N02","2"
"56983562@N03","2"
"71052670@N00","2"
"34307696@N03","2"
"65230374@N07","2"
"39907159@N07","2"
"91790420@N02","2"
"106655398@N08","2"
"29601947@N04","2"
"10872216@N00","2"
"35191231@N05","2"
"35265498@N06","2"
"24570975@N05","2"
"78251058@N00","2"
"10775971@N07","2"
"37515875@N00","2"
"24256911@N00","2"
"57071639@N00","2"
"21581480@N06","2"
"23148015@N00","2"
"39817454@N08","2"
"68782119@N00","2"
"72731134@N00","2"
"65041932@N00","2"
"49550716@N03","2"
"99335960@N00","2"
"14795407@N05","2"
"54809759@N08","2"
"14583509@N06","2"
"64959824@N00","2"
"29865930@N07","2"
"90983634@N04","2"
"65393447@N00","2"
"51035603197@N01","2"
"36521979990@N01","2"
"57137015@N03","2"
"36074435@N00","2"
"67662120@N00","2"
"38806112@N05","2"
"16876118@N05","2"
"8163374@N05","2"
"77697591@N00","2"
"21646942@N02","2"
"24886381@N07","2"
"41836836@N00","2"
"47749275@N05","2"
"42461093@N03","2"
"31780474@N07","2"
"96155869@N00","2"
"47385088@N00","2"
"33098013@N05","2"
"64940957@N04","2"
"23863971@N08","2"
"10246419@N04","2"
"49503122267@N01","2"
"31458821@N04","2"
"58255533@N03","2"
"25483484@N07","2"
"8364105@N02","2"
"23846565@N00","2"
"10523007@N06","2"
"34005120@N03","2"
"29635150@N00","2"
"48292451@N05","2"
"38648363@N08","2"
"56091199@N03","2"
"39716714@N05","2"
"121674875@N06","2"
"13070196@N04","2"
"9784464@N03","2"
"12397609@N05","2"
"18189022@N07","2"
"95839722@N03","2"
"45640334@N08","2"
"29317151@N04","2"
"55664032@N07","2"
"27309818@N00","2"
"71944530@N00","2"
"24516208@N02","2"
"14723043@N07","2"
"91096086@N08","2"
"7424779@N05","2"
"51035728961@N01","2"
"42035325@N00","2"
"45124157@N06","2"
"38354371@N05","2"
"86515592@N00","2"
"29862082@N06","2"
"35209265@N00","2"
"79071475@N00","2"
"26408299@N00","2"
"47170545@N02","2"
"50353609@N03","2"
"49456811@N00","2"
"31176589@N04","2"
"62384059@N05","2"
"68547752@N08","2"
"22396270@N06","2"
"63934584@N00","2"
"79992202@N03","2"
"65194773@N06","2"
"9399948@N05","2"
"28682365@N00","2"
"48889066357@N01","2"
"37404645@N03","2"
"55440506@N08","2"
"53031023@N04","2"
"67879326@N07","2"
"90434877@N00","2"
"22231739@N05","2"
"10745821@N00","2"
"15878777@N00","2"
"98984950@N00","2"
"43061974@N06","2"
"53967978@N05","2"
"27105072@N00","2"
"91733398@N00","2"
"7683295@N04","2"
"85265584@N00","2"
"86488867@N00","2"
"15285799@N05","2"
"96605242@N00","2"
"35884705@N00","2"
"31287422@N04","2"
"30638234@N00","2"
"23419624@N06","2"
"39700694@N02","2"
"84728207@N00","2"
"21304689@N00","2"
"34439577@N06","2"
"36236458@N00","2"
"22004108@N04","2"
"46985039@N03","2"
"42535253@N02","2"
"66192647@N08","2"
"36723496@N02","2"
"89333660@N00","2"
"73602953@N00","2"
"59450457@N06","2"
"14402597@N00","2"
"56377701@N07","2"
"21601685@N03","2"
"22922368@N00","2"
"57761496@N02","2"
"96227885@N00","2"
"68786744@N03","2"
"46788460@N04","2"
"17927408@N07","2"
"95373276@N03","2"
"52365139@N05","2"
"76117000@N08","2"
"40732543741@N01","2"
"24396654@N07","2"
"10212765@N00","2"
"62548189@N05","2"
"35468138077@N01","2"
"46358351@N00","2"
"38942485@N05","2"
"31329764@N00","2"
"39321040@N08","2"
"15190410@N06","2"
"28101813@N04","2"
"44372296@N04","2"
"38476144@N07","2"
"68170660@N06","2"
"61508118@N00","2"
"14535788@N06","2"
"47010659@N05","2"
"7194536@N02","2"
"17272874@N02","2"
"63924695@N00","2"
"69442975@N00","2"
"46496276@N08","2"
"21365096@N00","2"
"8404876@N06","2"
"52217301@N00","2"
"33843597@N00","2"
"26604339@N04","2"
"48874056@N00","2"
"62824001@N00","2"
"9901535@N07","2"
"59985221@N04","2"
"97064431@N00","2"
"21818828@N00","2"
"67424491@N00","2"
"14503780@N02","2"
"62744172@N05","2"
"60992198@N07","2"
"61186519@N00","2"
"84651101@N00","2"
"12468060@N04","2"
"50179464@N00","2"
"56591156@N00","2"
"62328638@N03","2"
"21303356@N08","2"
"84337003@N04","2"
"92435100@N00","2"
"22425047@N06","2"
"49503180180@N01","2"
"7658247@N07","2"
"10077209@N07","2"
"30668552@N06","2"
"7489025@N06","2"
"40965909@N04","2"
"41829189@N03","2"
"44124485144@N01","2"
"9625081@N04","2"
"37078669@N03","2"
"40585755@N05","2"
"57899800@N00","2"
"58215998@N04","2"
"24788601@N02","2"
"59367690@N00","2"
"60817447@N07","2"
"36512168@N00","2"
"22905237@N03","2"
"34698141@N03","2"
"24935641@N05","2"
"39528472@N08","2"
"56752852@N02","2"
"76219669@N02","2"
"64574575@N02","2"
"19658535@N00","2"
"89743048@N08","2"
"7227146@N04","2"
"91292522@N00","2"
"44048553@N03","2"
"9486845@N08","2"
"32628328@N00","2"
"67142393@N06","2"
"15604752@N00","2"
"94148526@N00","2"
"88249458@N00","2"
"9333890@N05","2"
"7809946@N04","2"
"38376534@N00","2"
"97044050@N00","2"
"30413061@N07","2"
"25816435@N08","2"
"31007239@N06","2"
"21140514@N08","2"
"54747826@N07","2"
"43105024@N07","2"
"25692668@N06","2"
"12025042@N05","2"
"36197155@N00","2"
"78679320@N00","2"
"21929939@N06","2"
"45845083@N02","2"
"7616681@N03","2"
"27344173@N07","2"
"72071581@N00","2"
"53318913@N00","2"
"24314126@N05","2"
"7182057@N06","2"
"18684398@N00","2"
"26795014@N05","2"
"60787730@N05","2"
"13600699@N08","2"
"26774111@N00","2"
"29813316@N02","2"
"24574666@N07","2"
"37433921@N02","2"
"30719244@N06","2"
"11402767@N00","2"
"38236723@N00","2"
"59881822@N00","2"
"26335835@N07","2"
"90151774@N00","2"
"39706951@N02","2"
"11127719@N04","2"
"65212784@N06","2"
"86531046@N00","2"
"63942782@N05","2"
"39250829@N05","2"
"35034347309@N01","2"
"77113087@N00","2"
"33877601@N06","2"
"55264948@N00","2"
"24856121@N00","2"
"58873668@N05","2"
"7747497@N07","2"
"45361072@N00","2"
"44132344@N00","2"
"14848954@N00","2"
"74930996@N04","2"
"98205375@N04","2"
"51539982@N00","2"
"14865612@N00","2"
"10371443@N06","2"
"23869433@N00","2"
"21255424@N07","2"
"27051537@N03","2"
"7860289@N06","2"
"49206471@N04","2"
"51893147@N03","2"
"11217157@N00","2"
"89148509@N00","2"
"22967029@N04","2"
"40421827@N00","2"
"77476789@N00","2"
"64036721@N00","2"
"21783696@N00","2"
"23705308@N06","2"
"42684882@N04","2"
"59593053@N02","2"
"46661494@N06","2"
"35800393@N04","2"
"64612861@N00","2"
"13464239@N02","2"
"43185259@N08","2"
"76903355@N00","2"
"66497414@N00","2"
"67517271@N02","2"
"56435797@N00","2"
"64382384@N05","2"
"25221706@N02","2"
"7271076@N04","2"
"25924213@N08","2"
"38899859@N05","2"
"76458633@N03","2"
"65534354@N00","2"
"41329214@N04","2"
"42548354@N04","2"
"48182578@N00","2"
"60715619@N00","2"
"96695670@N00","2"
"89841606@N00","2"
"26344918@N04","2"
"46922704@N05","2"
"38981430@N06","2"
"93608894@N02","2"
"73631122@N04","2"
"48389833@N02","2"
"25144780@N00","2"
"12189442@N02","2"
"31253987@N00","2"
"25063786@N02","2"
"53074617@N00","2"
"11507158@N00","2"
"7988655@N08","2"
"38612943@N08","2"
"65231837@N00","2"
"25759695@N04","2"
"53509319@N03","2"
"56121522@N06","2"
"18808844@N00","2"
"25031095@N05","2"
"46246679@N03","2"
"23649311@N07","2"
"77423548@N00","2"
"17245594@N00","2"
"22038610@N00","2"
"96252845@N00","2"
"41335227@N00","2"
"31593547@N03","2"
"78765998@N05","2"
"50898012@N02","2"
"67806095@N07","2"
"42040591@N05","2"
"33772165@N08","2"
"35467231@N07","2"
"41495623@N08","2"
"80674375@N00","2"
"60687446@N00","2"
"11607591@N02","2"
"22747595@N02","1"
"8149351@N02","1"
"59591873@N00","1"
"53023503@N00","1"
"13371551@N00","1"
"43221949@N04","1"
"35946127@N00","1"
"49822969@N07","1"
"90673887@N00","1"
"25288194@N03","1"
"93448689@N02","1"
"45898424@N07","1"
"68749058@N00","1"
"66209305@N03","1"
"17291461@N03","1"
"66537520@N00","1"
"89968707@N00","1"
"35294848@N03","1"
"35739158@N04","1"
"99888853@N00","1"
"88157655@N07","1"
"40732538582@N01","1"
"8024836@N04","1"
"9152244@N07","1"
"96041350@N00","1"
"43775588@N04","1"
"19309317@N00","1"
"51035710707@N01","1"
"10167777@N00","1"
"45306251@N00","1"
"27305268@N06","1"
"70082984@N00","1"
"21724909@N00","1"
"51195365@N00","1"
"10849944@N07","1"
"78101404@N04","1"
"9768134@N05","1"
"49689895@N07","1"
"19277669@N03","1"
"90087955@N00","1"
"37683596@N00","1"
"89987404@N00","1"
"26553713@N04","1"
"65743191@N00","1"
"100366277@N05","1"
"76996439@N00","1"
"74701236@N04","1"
"60406425@N04","1"
"34125054@N00","1"
"10117530@N05","1"
"67241523@N00","1"
"31514790@N06","1"
"7554428@N02","1"
"21030437@N02","1"
"87285907@N00","1"
"47758676@N05","1"
"26230279@N06","1"
"48922480@N05","1"
"8084894@N05","1"
"29830075@N06","1"
"62769881@N06","1"
"33451476@N08","1"
"45666583@N08","1"
"26093109@N06","1"
"10497479@N08","1"
"9047027@N06","1"
"26554270@N08","1"
"9439733@N02","1"
"41598591@N00","1"
"62023803@N04","1"
"32745559@N05","1"
"26431048@N04","1"
"99164218@N02","1"
"59370582@N06","1"
"56755391@N05","1"
"23588713@N05","1"
"43682941@N00","1"
"81029312@N00","1"
"43134595@N00","1"
"43179965@N00","1"
"99872288@N00","1"
"58167807@N00","1"
"75583126@N00","1"
"8170285@N07","1"
"24305763@N04","1"
"23065388@N05","1"
"24236053@N00","1"
"77484444@N00","1"
"15636319@N00","1"
"31137154@N08","1"
"20383131@N00","1"
"100200170@N03","1"
"43722554@N03","1"
"88785523@N00","1"
"44094290@N00","1"
"58612261@N08","1"
"18911896@N00","1"
"74097092@N00","1"
"14016376@N02","1"
"28426408@N00","1"
"16662917@N05","1"
"44852357@N08","1"
"65406983@N05","1"
"16959126@N04","1"
"58635834@N00","1"
"22583823@N00","1"
"76543216@N00","1"
"44537910@N00","1"
"49386622@N05","1"
"8238348@N04","1"
"29108968@N06","1"
"65579952@N00","1"
"30596814@N06","1"
"22222664@N02","1"
"85995602@N00","1"
"25868963@N07","1"
"11343254@N06","1"
"70398336@N00","1"
"47856819@N04","1"
"110356097@N08","1"
"90264880@N00","1"
"31414032@N02","1"
"36531036@N06","1"
"22627749@N08","1"
"54187806@N05","1"
"30287752@N05","1"
"51166245@N07","1"
"25652913@N03","1"
"57335187@N06","1"
"27829270@N04","1"
"28076954@N06","1"
"19722845@N00","1"
"61158720@N03","1"
"64837097@N00","1"
"27527062@N00","1"
"93321507@N00","1"
"41538121@N00","1"
"71241948@N00","1"
"30567804@N00","1"
"13116518@N05","1"
"36511726@N03","1"
"60927167@N03","1"
"54291469@N03","1"
"56561063@N07","1"
"7191157@N04","1"
"48273796@N07","1"
"65652049@N02","1"
"47949918@N00","1"
"83468578@N00","1"
"87633626@N00","1"
"36754247@N04","1"
"33351224@N00","1"
"55711316@N05","1"
"77556899@N06","1"
"50511144@N00","1"
"32047531@N03","1"
"19347785@N03","1"
"40572117@N08","1"
"14783623@N00","1"
"100208406@N05","1"
"30863713@N04","1"
"11437697@N06","1"
"40359044@N07","1"
"32431958@N07","1"
"25931849@N04","1"
"37948970@N00","1"
"57997185@N00","1"
"28517407@N08","1"
"26258096@N00","1"
"39155822@N03","1"
"9273459@N08","1"
"35022955@N06","1"
"90468718@N00","1"
"37670977@N03","1"
"12300878@N06","1"
"82102652@N03","1"
"8517422@N05","1"
"54289503@N00","1"
"53067708@N06","1"
"23610567@N05","1"
"78364563@N00","1"
"59475133@N03","1"
"73258205@N00","1"
"35237098033@N01","1"
"27457334@N02","1"
"25843919@N07","1"
"51638848@N00","1"
"71061725@N02","1"
"72327345@N00","1"
"7957882@N04","1"
"20390374@N07","1"
"12881456@N07","1"
"36531501@N00","1"
"37726959@N05","1"
"95464931@N06","1"
"63955631@N05","1"
"40535619@N00","1"
"80518505@N00","1"
"84488523@N00","1"
"21042507@N00","1"
"34229082@N05","1"
"32701299@N02","1"
"91685840@N00","1"
"24577744@N00","1"
"13358093@N03","1"
"80039649@N00","1"
"45327189@N00","1"
"66409924@N04","1"
"37949912@N00","1"
"22105418@N06","1"
"11525798@N00","1"
"10295824@N00","1"
"41593975@N07","1"
"36578919@N00","1"
"91514647@N02","1"
"27529413@N07","1"
"9127350@N03","1"
"53713674@N08","1"
"63420359@N03","1"
"28350084@N03","1"
"26370749@N04","1"
"37693542@N06","1"
"7611604@N07","1"
"49759994@N00","1"
"13151038@N02","1"
"72633384@N00","1"
"34759642@N07","1"
"24077522@N07","1"
"55573275@N00","1"
"54263306@N05","1"
"79707350@N00","1"
"9614776@N02","1"
"21128947@N00","1"
"28346068@N00","1"
"28948372@N00","1"
"14306425@N04","1"
"34746674@N00","1"
"24203582@N04","1"
"83318973@N00","1"
"86753659@N00","1"
"60621248@N05","1"
"83321681@N04","1"
"34593113@N02","1"
"42100029@N03","1"
"58083139@N07","1"
"8862146@N08","1"
"29149970@N02","1"
"10416006@N05","1"
"24738332@N06","1"
"49503180751@N01","1"
"54287175@N00","1"
"33950745@N06","1"
"10943564@N03","1"
"27130347@N02","1"
"11592085@N00","1"
"40325250@N07","1"
"11745148@N00","1"
"28589102@N08","1"
"64877923@N07","1"
"35876206@N02","1"
"53959662@N00","1"
"10687935@N04","1"
"67272078@N00","1"
"72918215@N00","1"
"75761601@N00","1"
"81592379@N00","1"
"40137140@N05","1"
"12484465@N00","1"
"38425817@N00","1"
"11855799@N08","1"
"55079193@N08","1"
"24312381@N03","1"
"53787088@N07","1"
"33792132@N00","1"
"28910423@N04","1"
"32085032@N00","1"
"66449256@N06","1"
"8156231@N08","1"
"38238832@N06","1"
"10135031@N08","1"
"22010160@N03","1"
"64359600@N00","1"
"16099013@N05","1"
"29974204@N04","1"
"77762853@N04","1"
"90245445@N03","1"
"14372281@N00","1"
"37471025@N00","1"
"61442856@N05","1"
"31978842@N06","1"
"72078742@N00","1"
"33272034@N03","1"
"45062284@N02","1"
"77447519@N07","1"
"63536217@N05","1"
"22855496@N05","1"
"75021781@N00","1"
"31379096@N00","1"
"9837523@N07","1"
"76397277@N07","1"
"30542556@N02","1"
"89595532@N00","1"
"48841862@N07","1"
"37007307@N07","1"
"90046593@N00","1"
"54459811@N07","1"
"28270073@N04","1"
"50229974@N06","1"
"39959443@N03","1"
"89539191@N00","1"
"33702314@N07","1"
"26381524@N06","1"
"88465918@N00","1"
"34792843@N04","1"
"35642186@N06","1"
"26739090@N04","1"
"71321381@N00","1"
"65943669@N00","1"
"73559913@N00","1"
"22496683@N02","1"
"44865169@N05","1"
"25591852@N00","1"
"7331487@N05","1"
"42834457@N00","1"
"8685097@N08","1"
"27869221@N03","1"
"77217963@N05","1"
"67336497@N05","1"
"16679609@N00","1"
"58467986@N00","1"
"79278499@N00","1"
"29473452@N02","1"
"14040030@N04","1"
"12359001@N03","1"
"31091477@N05","1"
"65218636@N05","1"
"42896561@N00","1"
"9632666@N04","1"
"96062581@N08","1"
"86303880@N00","1"
"26912786@N07","1"
"14621101@N00","1"
"93683974@N04","1"
"34279272@N00","1"
"88113683@N00","1"
"87522306@N00","1"
"37569509@N00","1"
"59579641@N00","1"
"7583448@N08","1"
"79819735@N00","1"
"37872841@N00","1"
"32577658@N00","1"
"22218974@N03","1"
"83082494@N00","1"
"43017050@N03","1"
"13826813@N00","1"
"35904153@N07","1"
"58932584@N00","1"
"63200410@N05","1"
"26981879@N06","1"
"44124277926@N01","1"
"27730135@N07","1"
"22738609@N00","1"
"95023160@N00","1"
"32462259@N00","1"
"51035636811@N01","1"
"38847947@N03","1"
"30483631@N03","1"
"92476510@N04","1"
"53768783@N07","1"
"64954782@N00","1"
"23053860@N03","1"
"84804733@N00","1"
"33569181@N00","1"
"66571694@N00","1"
"15971728@N00","1"
"69863229@N08","1"
"34338814@N07","1"
"26279436@N02","1"
"38398826@N04","1"
"90099368@N07","1"
"59743169@N00","1"
"107439554@N07","1"
"95641650@N00","1"
"79786342@N00","1"
"51033150@N07","1"
"62067887@N00","1"
"15442599@N07","1"
"8898653@N03","1"
"38106254@N05","1"
"7962643@N04","1"
"49814345@N04","1"
"49503191062@N01","1"
"20879422@N05","1"
"25549340@N00","1"
"65359758@N00","1"
"8010991@N06","1"
"35406746@N06","1"
"21135276@N08","1"
"19748354@N00","1"
"46427799@N06","1"
"94482264@N00","1"
"10117647@N06","1"
"52657326@N08","1"
"65337134@N00","1"
"23757173@N00","1"
"40536932@N00","1"
"8081190@N02","1"
"97205587@N00","1"
"103929680@N03","1"
"36163802@N00","1"
"37078354@N00","1"
"41920622@N04","1"
"97016394@N00","1"
"28772393@N03","1"
"71801547@N00","1"
"45753887@N07","1"
"57461667@N00","1"
"82365211@N00","1"
"36271601@N02","1"
"62297268@N05","1"
"89588970@N00","1"
"33144412@N07","1"
"15733862@N00","1"
"23981321@N02","1"
"10076387@N00","1"
"68433738@N04","1"
"80201798@N00","1"
"7958876@N06","1"
"94069795@N00","1"
"24091978@N07","1"
"12547616@N00","1"
"80281320@N05","1"
"80812899@N00","1"
"10185281@N05","1"
"8198444@N02","1"
"14576756@N02","1"
"8866248@N04","1"
"32724396@N00","1"
"93986423@N00","1"
"10073734@N00","1"
"47451485@N00","1"
"8976418@N08","1"
"22932473@N04","1"
"35468140592@N01","1"
"93431560@N00","1"
"32578193@N07","1"
"37049016@N08","1"
"44952587@N00","1"
"49666098@N05","1"
"59947846@N07","1"
"24052304@N04","1"
"58290764@N02","1"
"11664768@N08","1"
"43671131358@N01","1"
"29435199@N00","1"
"31176813@N08","1"
"60023925@N04","1"
"13243134@N05","1"
"27166091@N00","1"
"33581647@N00","1"
"17938536@N00","1"
"47716610@N00","1"
"32008531@N08","1"
"12692851@N06","1"
"30774233@N00","1"
"62620059@N08","1"
"51909246@N00","1"
"24172628@N08","1"
"28919716@N00","1"
"67578100@N06","1"
"35786998@N05","1"
"38953071@N00","1"
"21946250@N04","1"
"32336936@N02","1"
"40692250@N00","1"
"26122402@N07","1"
"45553074@N04","1"
"39506664@N00","1"
"95282411@N00","1"
"23257973@N02","1"
"24130340@N08","1"
"12353989@N06","1"
"42076014@N02","1"
"48447300@N02","1"
"62326151@N00","1"
"9763931@N04","1"
"8012032@N05","1"
"46621701@N00","1"
"14120588@N05","1"
"17356835@N00","1"
"10143660@N06","1"
"20819258@N00","1"
"42517532@N06","1"
"75384513@N00","1"
"94314862@N00","1"
"48600109944@N01","1"
"7853088@N04","1"
"53845647@N04","1"
"38471170@N00","1"
"29201514@N00","1"
"57313348@N08","1"
"50065412@N00","1"
"44477347@N00","1"
"52528749@N02","1"
"50576319@N05","1"
"79311874@N00","1"
"7241709@N08","1"
"63126632@N03","1"
"11090282@N06","1"
"8599294@N03","1"
"38367240@N05","1"
"11321538@N00","1"
"13101875@N00","1"
"11984841@N00","1"
"59971242@N05","1"
"22946675@N08","1"
"16103393@N05","1"
"61538159@N08","1"
"97069802@N00","1"
"54501749@N08","1"
"26385843@N06","1"
"64648437@N08","1"
"78993182@N04","1"
"22043318@N00","1"
"69055915@N00","1"
"13016192@N00","1"
"8722576@N04","1"
"28171231@N05","1"
"55922094@N00","1"
"24744184@N05","1"
"71626722@N00","1"
"65348968@N05","1"
"8701267@N03","1"
"38273219@N06","1"
"94441454@N05","1"
"51616741@N00","1"
"37996581410@N01","1"
"68666479@N05","1"
"48889055390@N01","1"
"19761391@N06","1"
"47667781@N00","1"
"91782640@N08","1"
"59607640@N02","1"
"24745335@N07","1"
"52004927@N00","1"
"14971614@N00","1"
"15707199@N02","1"
"46026252@N00","1"
"96726286@N07","1"
"51741612@N08","1"
"24888493@N06","1"
"63735345@N05","1"
"51775268@N00","1"
"12511851@N03","1"
"33162611@N06","1"
"38408187@N00","1"
"113937650@N03","1"
"54839922@N08","1"
"42362746@N03","1"
"76646449@N07","1"
"99724014@N00","1"
"47572709@N05","1"
"50501966@N06","1"
"37356822@N00","1"
"47030381@N05","1"
"26939792@N03","1"
"16413931@N00","1"
"70686692@N04","1"
"16565778@N02","1"
"7793114@N04","1"
"46999852@N08","1"
"27851913@N00","1"
"90891283@N00","1"
"16886028@N03","1"
"9135061@N07","1"
"19244107@N00","1"
"23721343@N05","1"
"25492648@N00","1"
"52095470@N02","1"
"22079507@N06","1"
"25065724@N00","1"
"43004363@N00","1"
"35457262@N06","1"
"15201534@N00","1"
"46563064@N00","1"
"82164929@N04","1"
"34200972@N04","1"
"35314016@N08","1"
"35206988@N08","1"
"33909206@N04","1"
"91139652@N04","1"
"23072096@N04","1"
"39196918@N08","1"
"90742666@N00","1"
"31019101@N06","1"
"14676591@N00","1"
"74599672@N00","1"
"70011060@N00","1"
"56211891@N06","1"
"56044438@N00","1"
"61706870@N00","1"
"61334512@N06","1"
"64826289@N00","1"
"63897193@N00","1"
"23496455@N08","1"
"22187884@N00","1"
"86782581@N00","1"
"65176263@N00","1"
"78802626@N08","1"
"17956027@N00","1"
"37996608557@N01","1"
"67874429@N00","1"
"12039629@N00","1"
"49908854@N02","1"
"36283871@N03","1"
"21986586@N03","1"
"70749367@N00","1"
"15315023@N06","1"
"25751698@N02","1"
"98714538@N00","1"
"43213086@N00","1"
"88875472@N00","1"
"43535010@N05","1"
"30696248@N02","1"
"69066986@N00","1"
"58133450@N04","1"
"48166336@N00","1"
"22944490@N03","1"
"8647769@N08","1"
"68857130@N07","1"
"27592192@N05","1"
"27391420@N06","1"
"64995661@N05","1"
"65862890@N06","1"
"72087058@N00","1"
"7599677@N05","1"
"76609279@N00","1"
"8974988@N06","1"
"25414047@N00","1"
"47771178@N04","1"
"48076587@N00","1"
"61451167@N00","1"
"63894760@N00","1"
"57197371@N02","1"
"46754482@N00","1"
"91343731@N00","1"
"60812064@N00","1"
"61755484@N06","1"
"46903522@N08","1"
"44432193@N00","1"
"50075111@N00","1"
"77754496@N06","1"
"27561445@N04","1"
"40811502@N00","1"
"40799094@N06","1"
"62096594@N00","1"
"41133096@N00","1"
"19516011@N00","1"
"58280139@N05","1"
"45820338@N06","1"
"49210636@N05","1"
"13947999@N07","1"
"55942489@N07","1"
"77916910@N00","1"
"45533001@N08","1"
"28851983@N04","1"
"37734656@N05","1"
"48119810@N02","1"
"72944544@N08","1"
"14332255@N07","1"
"33791144@N02","1"
"66820574@N03","1"
"31710359@N07","1"
"23155895@N04","1"
"16442019@N04","1"
"96651122@N00","1"
"33078989@N00","1"
"11027972@N00","1"
"63937075@N02","1"
"35792128@N02","1"
"52092467@N05","1"
"9639991@N07","1"
"10517760@N00","1"
"41195896@N03","1"
"25158352@N04","1"
"94146455@N00","1"
"49835901@N00","1"
"95014125@N00","1"
"48902812@N03","1"
"69942566@N00","1"
"110655335@N06","1"
"29576172@N07","1"
"42730864@N05","1"
"33057741@N03","1"
"43607604@N02","1"
"32037590@N03","1"
"10810652@N04","1"
"32441416@N03","1"
"35545833@N06","1"
"65192415@N00","1"
"16162166@N02","1"
"91847166@N02","1"
"10099583@N02","1"
"25422862@N02","1"
"64328413@N07","1"
"68361415@N00","1"
"88406573@N00","1"
"35368727@N03","1"
"57774948@N04","1"
"32369564@N06","1"
"94313036@N00","1"
"9853214@N02","1"
"44427480@N05","1"
"77468360@N03","1"
"37118615@N00","1"
"68412201@N03","1"
"43297298@N04","1"
"37844956@N00","1"
"60602371@N08","1"
